movie_id,actor_id
108,849
164,849
398,849
416,849
523,849
809,849
823,849
849,849
974,849
1001,849
1484,849
1649,849
850,850
851,851
1699,851
3164,851
676,852
693,852
852,852
945,852
1167,852
3702,852
12,853
115,853
167,853
225,853
431,853
691,853
853,853
965,853
985,853
991,853
1234,853
1854,853
854,854
1428,854
117,855
855,855
1823,855
2183,855
2400,855
856,856
3295,856
857,857
859,857
1384,857
2358,857
858,858
857,859
859,859
1384,859
2358,859
860,860
692,861
833,861
861,861
1168,861
1527,861
862,862
180,863
446,863
863,863
864,864
865,865
1552,865
866,866
867,867
554,868
868,868
2996,868
869,869
1116,869
1304,869
1449,869
3029,869
50,870
191,870
448,870
456,870
560,870
710,870
711,870
870,870
873,870
436,871
553,871
713,871
871,871
1295,871
1709,871
872,872
50,873
191,873
448,873
456,873
560,873
710,873
711,873
870,873
873,873
874,874
875,875
876,876
2313,876
2559,876
3050,876
218,877
877,877
2145,877
2767,877
3059,877
3060,877
3473,877
878,878
8,879
37,879
145,879
147,879
243,879
343,879
361,879
652,879
879,879
1658,879
2062,879
880,880
881,881
882,882
894,882
883,883
1357,883
1463,883
1583,883
1737,883
2059,883
884,884
885,885
886,886
339,887
887,887
1744,887
888,888
1731,888
889,889
1681,889
1722,889
1893,889
3232,889
3622,889
11,890
24,890
25,890
101,890
151,890
596,890
604,890
647,890
791,890
818,890
890,890
966,890
1243,890
2516,890
378,891
891,891
399,892
892,892
976,892
893,893
1482,893
882,894
894,894
895,895
493,896
746,896
896,896
897,897
2368,897
3751,897
898,898
1042,898
1400,898
1798,898
2807,898
3063,898
899,899
2198,899
337,900
900,900
382,901
474,901
650,901
767,901
773,901
901,901
1222,901
902,902
1213,902
903,903
232,904
904,904
905,905
906,906
907,907
1008,907
1754,907
1934,907
908,908
909,909
9,910
93,910
628,910
910,910
1027,910
1096,910
1795,910
1879,910
2393,910
2960,910
3215,910
3600,910
911,911
748,912
912,912
913,913
357,914
502,914
914,914
1059,914
1060,914
1767,914
2583,914
915,915
916,916
360,917
917,917
515,918
918,918
2938,918
919,919
920,920
622,921
644,921
782,921
802,921
820,921
921,921
952,921
1673,921
1818,921
27,922
922,922
1000,922
2167,922
2234,922
2768,922
3673,922
923,923
1935,923
3741,923
507,924
924,924
40,925
925,925
941,925
1009,925
2469,925
2733,925
2811,925
787,926
926,926
3587,926
226,927
506,927
755,927
781,927
927,927
947,927
928,928
2230,928
2599,928
929,929
1466,929
1780,929
2036,929
2341,929
2357,929
2475,929
3583,929
3737,929
930,930
789,931
931,931
1908,931
406,932
932,932
2673,932
933,933
1229,933
2801,933
2941,933
3383,933
3910,933
934,934
935,935
2769,935
95,936
936,936
937,937
505,938
788,938
938,938
1523,938
1955,938
2655,938
19,939
239,939
939,939
2641,939
376,940
524,940
657,940
658,940
940,940
949,940
957,940
964,940
1809,940
40,941
925,941
941,941
1009,941
2469,941
2733,941
2811,941
942,942
943,943
762,944
944,944
3902,944
676,945
693,945
852,945
945,945
1167,945
3702,945
946,946
3150,946
226,947
506,947
755,947
781,947
927,947
947,947
380,948
948,948
1328,948
376,949
524,949
657,949
658,949
940,949
949,949
957,949
964,949
1809,949
950,950
1914,950
2654,950
383,951
482,951
725,951
784,951
824,951
951,951
622,952
644,952
782,952
802,952
820,952
921,952
952,952
1673,952
1818,952
2,953
36,953
63,953
155,953
600,953
778,953
832,953
953,953
1217,953
1614,953
1774,953
511,954
954,954
1777,954
2949,954
642,955
955,955
956,956
376,957
524,957
657,957
658,957
940,957
949,957
957,957
964,957
1809,957
958,958
959,959
3925,959
15,960
71,960
111,960
165,960
173,960
278,960
484,960
664,960
671,960
687,960
960,960
1003,960
1033,960
1164,960
2527,960
2529,960
2752,960
961,961
3877,961
962,962
1661,962
171,963
248,963
393,963
807,963
963,963
2598,963
3006,963
376,964
524,964
657,964
658,964
940,964
949,964
957,964
964,964
1809,964
12,965
115,965
167,965
225,965
431,965
691,965
853,965
965,965
985,965
991,965
1234,965
1854,965
11,966
24,966
25,966
101,966
151,966
596,966
604,966
647,966
791,966
818,966
890,966
966,966
1243,966
2516,966
967,967
1521,967
655,968
968,968
969,969
970,970
1973,970
2015,970
2165,970
2173,970
2484,970
971,971
972,972
973,973
3,974
108,974
164,974
398,974
416,974
523,974
809,974
823,974
849,974
974,974
1001,974
1484,974
1649,974
975,975
2245,975
399,976
892,976
976,976
977,977
978,978
102,979
979,979
982,979
252,980
255,980
797,980
826,980
827,980
980,980
715,981
981,981
1545,981
1562,981
1873,981
2701,981
102,982
979,982
982,982
983,983
984,984
12,985
115,985
167,985
225,985
431,985
691,985
853,985
965,985
985,985
991,985
1234,985
1854,985
986,986
987,987
988,988
2415,988
989,989
990,990
1546,990
3305,990
3430,990
12,991
115,991
167,991
225,991
431,991
691,991
853,991
965,991
985,991
991,991
1234,991
1854,991
992,992
993,993
994,994
700,995
703,995
995,995
1446,995
1547,995
1870,995
428,996
439,996
996,996
440,997
997,997
1182,997
998,998
999,999
27,0
922,0
1000,0
2167,0
2234,0
2768,0
3673,0
3,1
108,1
164,1
398,1
416,1
523,1
809,1
823,1
849,1
974,1
1001,1
1484,1
1649,1
1002,2
1773,2
15,3
71,3
111,3
165,3
173,3
278,3
484,3
664,3
671,3
687,3
960,3
1003,3
1033,3
1164,3
2527,3
2529,3
2752,3
1004,4
2305,4
3419,4
131,5
471,5
1005,5
1918,5
2013,5
241,6
369,6
1006,6
1654,6
209,7
1007,7
3578,7
907,8
1008,8
1754,8
1934,8
40,9
925,9
941,9
1009,9
2469,9
2733,9
2811,9
609,10
1010,10
1013,10
1479,10
1618,10
2005,10
3919,10
1011,11
1910,11
2406,11
1012,12
3865,12
609,13
1010,13
1013,13
1479,13
1618,13
2005,13
3919,13
1014,14
1015,15
72,16
168,16
275,16
340,16
663,16
1016,16
1029,16
1109,16
1017,17
1018,18
1019,19
1020,20
1055,20
1064,20
1021,21
1877,21
2063,21
1022,22
1023,23
3862,23
217,24
329,24
362,24
777,24
1024,24
1037,24
1099,24
1511,24
1756,24
2904,24
3795,24
1025,25
1026,26
3680,26
9,27
93,27
628,27
910,27
1027,27
1096,27
1795,27
1879,27
2393,27
2960,27
3215,27
3600,27
276,28
632,28
661,28
1028,28
2545,28
72,29
168,29
275,29
340,29
663,29
1016,29
1029,29
1109,29
1030,30
121,31
1031,31
3189,31
3303,31
1032,32
3997,32
15,33
71,33
111,33
165,33
173,33
278,33
484,33
664,33
671,33
687,33
960,33
1003,33
1033,33
1164,33
2527,33
2529,33
2752,33
1034,34
2135,34
3327,34
1035,35
202,36
222,36
1036,36
2479,36
217,37
329,37
362,37
777,37
1024,37
1037,37
1099,37
1511,37
1756,37
2904,37
3795,37
1038,38
33,39
341,39
635,39
1039,39
2235,39
1040,40
2044,40
1041,41
1827,41
898,42
1042,42
1400,42
1798,42
2807,42
3063,42
673,43
679,43
1043,43
1044,44
1410,44
1045,45
1046,46
1047,47
1675,47
1828,47
1048,48
2856,48
2865,48
3179,48
1049,49
2438,49
2548,49
175,50
1050,50
1559,50
1051,51
1083,51
1052,52
1053,53
92,54
1054,54
1020,55
1055,55
1064,55
1056,56
1057,57
1058,58
357,59
502,59
914,59
1059,59
1060,59
1767,59
2583,59
357,60
502,60
914,60
1059,60
1060,60
1767,60
2583,60
1061,61
1062,62
144,63
223,63
1063,63
1343,63
3573,63
1020,64
1055,64
1064,64
1065,65
1066,66
1067,67
1068,68
1069,69
3014,69
1070,70
1071,71
3165,71
1072,72
1073,73
1,74
305,74
1074,74
1447,74
1075,75
154,76
1076,76
1196,76
2177,76
1077,77
542,78
1078,78
3434,78
1079,79
3182,79
1080,80
1081,81
1187,81
1555,81
1082,82
1051,83
1083,83
1084,84
1471,84
1085,85
1086,86
1201,86
2136,86
3160,86
3498,86
1087,87
1088,88
1613,88
2387,88
1089,89
1090,90
1091,91
1092,92
769,93
1093,93
2624,93
1094,94
1652,94
1940,94
1962,94
3812,94
1095,95
9,96
93,96
628,96
910,96
1027,96
1096,96
1795,96
1879,96
2393,96
2960,96
3215,96
3600,96
624,97
1097,97
2359,97
2931,97
1098,98
217,99
329,99
362,99
777,99
1024,99
1037,99
1099,99
1511,99
1756,99
2904,99
3795,99
1100,100
1101,101
1151,101
1596,101
3516,101
1102,102
249,103
1103,103
1104,104
1105,105
1106,106
2410,106
1107,107
1108,108
1788,108
72,109
168,109
275,109
340,109
663,109
1016,109
1029,109
1109,109
110,110
124,110
365,110
404,110
656,110
668,110
1110,110
1124,110
1365,110
1404,110
1656,110
1668,110
2110,110
2124,110
2365,110
2404,110
2656,110
2668,110
3110,110
3124,110
3365,110
3404,110
3656,110
3668,110
28,111
1111,111
2921,111
2936,111
1112,112
1424,112
1536,112
1113,113
2281,113
1114,114
1115,115
2012,115
869,116
1116,116
1304,116
1449,116
3029,116
1117,117
1413,117
1118,118
1119,119
120,120
1120,120
2298,120
1121,121
1122,122
1123,123
110,124
124,124
365,124
404,124
656,124
668,124
1110,124
1124,124
1365,124
1404,124
1656,124
1668,124
2110,124
2124,124
2365,124
2404,124
2656,124
2668,124
3110,124
3124,124
3365,124
3404,124
3656,124
3668,124
1125,125
1126,126
1127,127
1128,128
2201,128
208,129
1129,129
2020,129
2160,129
1130,130
1131,131
1132,132
2912,132
2917,132
1133,133
1134,134
1331,134
2326,134
803,135
1135,135
3499,135
1136,136
1137,137
2735,137
1138,138
1139,139
1140,140
1141,141
1142,142
1350,142
1143,143
1144,144
2955,144
1145,145
2929,145
1146,146
1147,147
2910,147
1148,148
1149,149
1150,150
1101,151
1151,151
1596,151
3516,151
355,152
1152,152
2042,152
1153,153
1154,154
2629,154
819,155
1155,155
1420,155
1692,155
2528,155
3002,155
3036,155
3513,155
3730,155
1156,156
1157,157
3216,157
3770,157
1158,158
1159,159
1250,159
1922,159
1950,159
2686,159
2745,159
1160,160
1161,161
39,162
159,162
373,162
649,162
774,162
1162,162
1622,162
1163,163
15,164
71,164
111,164
165,164
173,164
278,164
484,164
664,164
671,164
687,164
960,164
1003,164
1033,164
1164,164
2527,164
2529,164
2752,164
1165,165
325,166
1166,166
676,167
693,167
852,167
945,167
1167,167
3702,167
692,168
833,168
861,168
1168,168
1527,168
1169,169
1170,170
1171,171
1172,172
1173,173
1174,174
1175,175
1285,175
1289,175
1176,176
1177,177
277,178
1178,178
1179,179
1637,179
1180,180
1181,181
440,182
997,182
1182,182
1183,183
1440,183
289,184
1184,184
1185,185
3184,185
3289,185
1186,186
1081,187
1187,187
1555,187
1188,188
1189,189
1190,190
2552,190
1191,191
1192,192
1193,193
1194,194
1195,195
154,196
1076,196
1196,196
2177,196
1197,197
1198,198
1199,199
1608,199
1200,200
1086,201
1201,201
2136,201
3160,201
3498,201
479,202
1202,202
333,203
1203,203
1204,204
62,205
779,205
1205,205
1882,205
1206,206
1207,207
160,208
324,208
326,208
335,208
1208,208
107,209
1209,209
1210,210
1211,211
623,212
1212,212
902,213
1213,213
1214,214
1215,215
473,216
1216,216
2060,216
2,217
36,217
63,217
155,217
600,217
778,217
832,217
953,217
1217,217
1614,217
1774,217
733,218
1218,218
1219,219
1494,219
2920,219
3482,219
1220,220
139,221
1221,221
382,222
474,222
650,222
767,222
773,222
901,222
1222,222
578,223
1223,223
1224,224
1225,225
1226,226
1344,226
1506,226
1585,226
1755,226
1781,226
1927,226
1227,227
1228,228
2362,228
2777,228
933,229
1229,229
2801,229
2941,229
3383,229
3910,229
599,230
1230,230
3234,230
1231,231
1232,232
1663,232
1233,233
1238,233
12,234
115,234
167,234
225,234
431,234
691,234
853,234
965,234
985,234
991,234
1234,234
1854,234
1235,235
605,236
1236,236
1607,236
1237,237
1259,237
1478,237
1967,237
2521,237
1233,238
1238,238
1239,239
1240,240
2374,240
1241,241
1369,241
1242,242
3111,242
3621,242
11,243
24,243
25,243
101,243
151,243
596,243
604,243
647,243
791,243
818,243
890,243
966,243
1243,243
2516,243
638,244
1244,244
1946,244
2061,244
242,245
1245,245
1516,245
1246,246
1247,247
1248,248
1249,249
1159,250
1250,250
1922,250
1950,250
2686,250
2745,250
1251,251
741,252
1252,252
1421,252
1904,252
2889,252
2896,252
3502,252
1253,253
2507,253
1254,254
1255,255
1256,256
1257,257
1258,258
1352,258
1237,259
1259,259
1478,259
1967,259
2521,259
423,260
483,260
1260,260
1261,261
2814,261
1262,262
2650,262
3731,262
3834,262
1263,263
1264,264
1265,265
1266,266
1267,267
1268,268
3802,268
1269,269
1270,270
1271,271
1272,272
1273,273
2048,273
2432,273
1274,274
1275,275
1276,276
1986,276
2075,276
1277,277
2178,277
1278,278
1782,278
2243,278
1279,279
3974,279
82,280
304,280
445,280
543,280
1280,280
2870,280
1281,281
1282,282
280,283
1283,283
1702,283
1284,284
1175,285
1285,285
1289,285
1286,286
1287,287
1302,287
1288,288
1175,289
1285,289
1289,289
1290,290
1291,291
1292,292
1293,293
30,294
172,294
412,294
1294,294
2077,294
2181,294
436,295
553,295
713,295
871,295
1295,295
1709,295
1296,296
1297,297
1298,298
2454,298
1299,299
1300,300
1860,300
2304,300
3116,300
1301,301
1287,302
1302,302
1303,303
2301,303
869,304
1116,304
1304,304
1449,304
3029,304
1305,305
1542,305
3447,305
1306,306
3444,306
1307,307
1308,308
1309,309
1712,309
1310,310
32,311
81,311
119,311
295,311
313,311
437,311
450,311
557,311
1311,311
2562,311
1312,312
1313,313
1314,314
1315,315
1316,316
1317,317
1318,318
1319,319
194,320
320,320
1320,320
1321,321
1322,322
1323,323
1324,324
1590,324
1325,325
1326,326
347,327
1327,327
1912,327
380,328
948,328
1328,328
1329,329
2021,329
1330,330
1134,331
1331,331
2326,331
670,332
1332,332
2001,332
743,333
1333,333
1334,334
224,335
1335,335
2579,335
1336,336
1337,337
620,338
631,338
1338,338
3376,338
1339,339
3389,339
3887,339
327,340
621,340
1340,340
2600,340
3637,340
476,341
1341,341
2614,341
1342,342
144,343
223,343
1063,343
1343,343
3573,343
1226,344
1344,344
1506,344
1585,344
1755,344
1781,344
1927,344
1345,345
597,346
810,346
1346,346
1376,346
1347,347
2222,347
1348,348
2722,348
572,349
1349,349
3089,349
1142,350
1350,350
1351,351
1258,352
1352,352
1353,353
328,354
1354,354
1355,355
1356,356
2345,356
883,357
1357,357
1463,357
1583,357
1737,357
2059,357
1358,358
1359,359
1360,360
2775,360
1361,361
2787,361
1362,362
1363,363
1364,364
110,365
124,365
365,365
404,365
656,365
668,365
1110,365
1124,365
1365,365
1404,365
1656,365
1668,365
2110,365
2124,365
2365,365
2404,365
2656,365
2668,365
3110,365
3124,365
3365,365
3404,365
3656,365
3668,365
1366,366
1367,367
1368,368
1241,369
1369,369
1370,370
1371,371
1372,372
2899,372
1373,373
148,374
156,374
258,374
352,374
629,374
1374,374
1375,375
597,376
810,376
1346,376
1376,376
1377,377
2827,377
584,378
1378,378
2006,378
2730,378
2737,378
2963,378
1379,379
1380,380
1381,381
1480,381
1382,382
1383,383
3048,383
857,384
859,384
1384,384
2358,384
1385,385
1696,385
1386,386
1387,387
1388,388
1389,389
1390,390
1391,391
1392,392
2620,392
2631,392
1393,393
1821,393
1394,394
1395,395
3406,395
817,396
1396,396
1397,397
1398,398
1399,399
898,400
1042,400
1400,400
1798,400
2807,400
3063,400
1401,401
1402,402
2382,402
1403,403
110,404
124,404
365,404
404,404
656,404
668,404
1110,404
1124,404
1365,404
1404,404
1656,404
1668,404
2110,404
2124,404
2365,404
2404,404
2656,404
2668,404
3110,404
3124,404
3365,404
3404,404
3656,404
3668,404
1405,405
1406,406
1407,407
1408,408
1409,409
1044,410
1410,410
1411,411
3276,411
1412,412
2227,412
1117,413
1413,413
1414,414
1533,414
1846,414
1974,414
3001,414
3003,414
1415,415
1847,415
2112,415
2858,415
1416,416
1693,416
2278,416
1417,417
2284,417
427,418
536,418
689,418
699,418
1418,418
185,419
297,419
1419,419
3951,419
819,420
1155,420
1420,420
1692,420
2528,420
3002,420
3036,420
3513,420
3730,420
741,421
1252,421
1421,421
1904,421
2889,421
2896,421
3502,421
1422,422
1423,423
1112,424
1424,424
1536,424
1425,425
3856,425
1426,426
1427,427
2276,427
854,428
1428,428
1429,429
2603,429
2649,429
2692,429
3159,429
3921,429
1430,430
1812,430
2940,430
1431,431
2115,431
1432,432
2435,432
1433,433
1434,434
1435,435
1436,436
1437,437
309,438
1438,438
112,439
288,439
424,439
434,439
838,439
1439,439
1183,440
1440,440
1441,441
1442,442
302,443
1443,443
1444,444
1445,445
700,446
703,446
995,446
1446,446
1547,446
1870,446
1,447
305,447
1074,447
1447,447
1448,448
869,449
1116,449
1304,449
1449,449
3029,449
1450,450
1451,451
1452,452
3309,452
1453,453
1454,453
1453,454
1454,454
1455,455
1456,456
1457,457
1458,458
1459,459
454,460
1460,460
1461,461
1462,462
883,463
1357,463
1463,463
1583,463
1737,463
2059,463
1464,464
1465,465
929,466
1466,466
1780,466
2036,466
2341,466
2357,466
2475,466
3583,466
3737,466
1467,467
1468,468
1469,469
1470,470
3722,470
1084,471
1471,471
1472,472
1473,473
1474,474
1475,475
1476,476
1723,476
3357,476
1477,477
1237,478
1259,478
1478,478
1967,478
2521,478
609,479
1010,479
1013,479
1479,479
1618,479
2005,479
3919,479
1381,480
1480,480
588,481
1481,481
893,482
1482,482
551,483
1483,483
3,484
108,484
164,484
398,484
416,484
523,484
809,484
823,484
849,484
974,484
1001,484
1484,484
1649,484
1485,485
41,486
98,486
162,486
1486,486
2027,486
1487,487
1488,488
1489,489
1970,489
1490,490
2577,490
3325,490
1491,491
1520,491
1961,491
3657,491
1492,492
1493,493
1746,493
1219,494
1494,494
2920,494
3482,494
1495,495
1496,496
1497,497
133,498
142,498
590,498
1498,498
1499,499
1689,499
1789,499
1965,499
1500,500
1501,501
1502,502
1945,502
1503,503
1627,503
1504,504
0,505
1505,505
2817,505
2877,505
1226,506
1344,506
1506,506
1585,506
1755,506
1781,506
1927,506
253,507
1507,507
1666,507
2261,507
2375,507
1508,508
1509,509
1510,510
217,511
329,511
362,511
777,511
1024,511
1037,511
1099,511
1511,511
1756,511
2904,511
3795,511
1512,512
1513,513
1921,513
3364,513
3511,513
1514,514
1515,515
242,516
1245,516
1516,516
513,517
1517,517
1817,517
2383,517
3252,517
3663,517
1518,518
1519,519
1491,520
1520,520
1961,520
3657,520
967,521
1521,521
1522,522
505,523
788,523
938,523
1523,523
1955,523
2655,523
667,524
1524,524
3355,524
1525,525
414,526
533,526
837,526
846,526
1526,526
692,527
833,527
861,527
1168,527
1527,527
1528,528
2524,528
3788,528
1529,529
1530,530
3978,530
1531,531
3988,531
1532,532
1685,532
1414,533
1533,533
1846,533
1974,533
3001,533
3003,533
1534,534
3377,534
1535,535
1112,536
1424,536
1536,536
1537,537
1538,538
1539,539
1540,540
1541,541
1305,542
1542,542
3447,542
1543,543
1856,543
1544,544
715,545
981,545
1545,545
1562,545
1873,545
2701,545
990,546
1546,546
3305,546
3430,546
700,547
703,547
995,547
1446,547
1547,547
1870,547
1548,548
312,549
420,549
1549,549
1550,550
1551,551
865,552
1552,552
1553,553
1554,554
2455,554
1081,555
1187,555
1555,555
1556,556
567,557
1557,557
1558,558
1871,558
175,559
1050,559
1559,559
1560,560
1711,560
2380,560
2710,560
1561,561
715,562
981,562
1545,562
1562,562
1873,562
2701,562
1563,563
1564,564
717,565
1565,565
1566,566
1567,567
1568,568
1569,569
129,570
1570,570
1571,571
2732,571
1572,572
2349,572
1573,573
1574,574
1575,575
2347,575
3883,575
1576,576
570,577
1577,577
1578,578
1579,579
1580,580
2773,580
2933,580
1581,581
1582,582
883,583
1357,583
1463,583
1583,583
1737,583
2059,583
271,584
1584,584
1659,584
2798,584
1226,585
1344,585
1506,585
1585,585
1755,585
1781,585
1927,585
1586,586
1587,587
485,588
1588,588
1589,589
1324,590
1590,590
1591,591
3129,591
1592,592
1593,593
1743,593
2218,593
2637,593
2741,593
2914,593
1594,594
2498,594
1595,595
1101,596
1151,596
1596,596
3516,596
1597,597
1598,598
756,599
1599,599
1628,599
2473,599
1600,600
1626,600
1906,600
1601,601
68,602
1602,602
1603,603
2328,603
3341,603
3748,603
1604,604
1605,605
1606,606
605,607
1236,607
1607,607
1199,608
1608,608
618,609
1609,609
2627,609
1610,610
1611,611
1612,612
1088,613
1613,613
2387,613
2,614
36,614
63,614
155,614
600,614
778,614
832,614
953,614
1217,614
1614,614
1774,614
1615,615
662,616
1616,616
1617,617
609,618
1010,618
1013,618
1479,618
1618,618
2005,618
3919,618
1619,619
749,620
766,620
1620,620
3479,620
1621,621
39,622
159,622
373,622
649,622
774,622
1162,622
1622,622
1623,623
1887,623
2746,623
3339,623
1624,624
1625,625
1600,626
1626,626
1906,626
1503,627
1627,627
756,628
1599,628
1628,628
2473,628
374,629
1629,629
3240,629
88,630
613,630
765,630
1630,630
1631,631
1632,632
1633,633
1758,633
1634,634
1635,635
1636,636
1179,637
1637,637
1638,638
1639,639
1640,640
602,641
1641,641
69,642
1642,642
2162,642
1643,643
1644,644
1645,645
1646,646
3911,646
1647,647
1806,647
1648,648
3,649
108,649
164,649
398,649
416,649
523,649
809,649
823,649
849,649
974,649
1001,649
1484,649
1649,649
1650,650
2511,650
2789,650
1651,651
1094,652
1652,652
1940,652
1962,652
3812,652
1653,653
241,654
369,654
1006,654
1654,654
1655,655
2952,655
110,656
124,656
365,656
404,656
656,656
668,656
1110,656
1124,656
1365,656
1404,656
1656,656
1668,656
2110,656
2124,656
2365,656
2404,656
2656,656
2668,656
3110,656
3124,656
3365,656
3404,656
3656,656
3668,656
526,657
1657,657
8,658
37,658
145,658
147,658
243,658
343,658
361,658
652,658
879,658
1658,658
2062,658
271,659
1584,659
1659,659
2798,659
1660,660
962,661
1661,661
1662,662
1232,663
1663,663
1664,664
2041,664
1665,665
253,666
1507,666
1666,666
2261,666
2375,666
637,667
1667,667
3358,667
110,668
124,668
365,668
404,668
656,668
668,668
1110,668
1124,668
1365,668
1404,668
1656,668
1668,668
2110,668
2124,668
2365,668
2404,668
2656,668
2668,668
3110,668
3124,668
3365,668
3404,668
3656,668
3668,668
1669,669
2014,669
825,670
1670,670
2743,670
3652,670
99,671
266,671
1671,671
2399,671
1672,672
622,673
644,673
782,673
802,673
820,673
921,673
952,673
1673,673
1818,673
1674,674
1047,675
1675,675
1828,675
323,676
648,676
1676,676
2268,676
2881,676
1677,677
3279,677
1678,678
1679,679
1680,680
889,681
1681,681
1722,681
1893,681
3232,681
3622,681
1682,682
1683,683
1684,684
1532,685
1685,685
1686,686
2802,686
1687,687
1688,688
1499,689
1689,689
1789,689
1965,689
1690,690
1691,691
819,692
1155,692
1420,692
1692,692
2528,692
3002,692
3036,692
3513,692
3730,692
1416,693
1693,693
2278,693
1694,694
1695,695
1385,696
1696,696
1697,697
1698,698
851,699
1699,699
3164,699
1700,700
3753,700
3823,700
546,701
1701,701
280,702
1283,702
1702,702
1703,703
1704,704
1705,705
1706,706
1707,707
1708,708
436,709
553,709
713,709
871,709
1295,709
1709,709
1710,710
2123,710
3552,710
1560,711
1711,711
2380,711
2710,711
1309,712
1712,712
1713,713
1714,714
3707,714
118,715
455,715
547,715
559,715
562,715
563,715
1715,715
1716,716
3079,716
1717,717
3565,717
1718,718
1719,719
1720,720
1721,721
889,722
1681,722
1722,722
1893,722
3232,722
3622,722
1476,723
1723,723
3357,723
1724,724
1725,725
1726,726
1727,727
1728,728
582,729
1729,729
1730,730
888,731
1731,731
1732,732
750,733
1733,733
1734,734
128,735
464,735
579,735
1735,735
1736,736
883,737
1357,737
1463,737
1583,737
1737,737
2059,737
1738,738
1739,739
1740,740
1741,741
3021,741
1742,742
1593,743
1743,743
2218,743
2637,743
2741,743
2914,743
339,744
887,744
1744,744
499,745
795,745
1745,745
1797,745
1493,746
1746,746
1747,747
212,748
1748,748
1749,749
2215,749
752,750
1750,750
1903,750
2339,750
372,751
1751,751
2232,751
1752,752
2749,752
469,753
1753,753
2621,753
907,754
1008,754
1754,754
1934,754
1226,755
1344,755
1506,755
1585,755
1755,755
1781,755
1927,755
217,756
329,756
362,756
777,756
1024,756
1037,756
1099,756
1511,756
1756,756
2904,756
3795,756
1757,757
1633,758
1758,758
1759,759
1760,760
1761,761
1762,762
1763,763
593,764
1764,764
3343,764
3477,764
1765,765
1766,766
2476,766
357,767
502,767
914,767
1059,767
1060,767
1767,767
2583,767
411,768
1768,768
2007,768
3145,768
1769,769
1770,770
1787,770
1933,770
2951,770
1771,771
1772,772
2067,772
1002,773
1773,773
2,774
36,774
63,774
155,774
600,774
778,774
832,774
953,774
1217,774
1614,774
1774,774
745,775
1775,775
1915,775
1776,776
511,777
954,777
1777,777
2949,777
1778,778
2584,778
1779,779
929,780
1466,780
1780,780
2036,780
2341,780
2357,780
2475,780
3583,780
3737,780
1226,781
1344,781
1506,781
1585,781
1755,781
1781,781
1927,781
1278,782
1782,782
2243,782
1783,783
496,784
1784,784
2155,784
3008,784
1785,785
1786,786
1770,787
1787,787
1933,787
2951,787
1108,788
1788,788
1499,789
1689,789
1789,789
1965,789
254,790
377,790
1790,790
1791,791
1792,792
1793,793
1794,794
9,795
93,795
628,795
910,795
1027,795
1096,795
1795,795
1879,795
2393,795
2960,795
3215,795
3600,795
1796,796
499,797
795,797
1745,797
1797,797
898,798
1042,798
1400,798
1798,798
2807,798
3063,798
1799,799
1800,800
2389,800
1801,801
237,802
259,802
478,802
643,802
654,802
1802,802
1931,802
2266,802
2491,802
396,803
685,803
780,803
1803,803
2499,803
3598,803
1804,804
1949,804
1805,805
3651,805
1647,806
1806,806
1807,807
1808,808
376,809
524,809
657,809
658,809
940,809
949,809
957,809
964,809
1809,809
1810,810
2918,810
1811,811
2250,811
1430,812
1812,812
2940,812
1813,813
1814,814
815,815
1815,815
1816,816
513,817
1517,817
1817,817
2383,817
3252,817
3663,817
622,818
644,818
782,818
802,818
820,818
921,818
952,818
1673,818
1818,818
1819,819
1820,820
1393,821
1821,821
1822,822
117,823
855,823
1823,823
2183,823
2400,823
17,824
73,824
283,824
806,824
1824,824
2037,824
1825,825
2862,825
1826,826
2797,826
3827,826
1041,827
1827,827
1047,828
1675,828
1828,828
1829,829
1830,830
1831,831
1832,832
2684,832
3805,832
520,833
1833,833
1834,834
1835,835
1836,836
425,837
528,837
835,837
1837,837
1838,838
1839,839
3493,839
1840,840
1841,841
1842,842
1843,843
1844,844
3463,844
1845,845
1414,846
1533,846
1846,846
1974,846
3001,846
3003,846
1415,847
1847,847
2112,847
2858,847
417,848
698,848
1848,848
1849,849
1850,850
1851,851
2517,851
415,852
534,852
1852,852
1853,853
12,854
115,854
167,854
225,854
431,854
691,854
853,854
965,854
985,854
991,854
1234,854
1854,854
847,855
1855,855
2547,855
3400,855
1543,856
1856,856
1857,857
1858,858
1859,859
1300,860
1860,860
2304,860
3116,860
1861,861
1862,862
442,863
451,863
1863,863
1864,864
179,865
418,865
1865,865
1866,866
2309,866
1867,867
1868,868
78,869
413,869
1869,869
700,870
703,870
995,870
1446,870
1547,870
1870,870
1558,871
1871,871
1872,872
2995,872
715,873
981,873
1545,873
1562,873
1873,873
2701,873
1874,874
1875,875
1876,876
1021,877
1877,877
2063,877
1878,878
9,879
93,879
628,879
910,879
1027,879
1096,879
1795,879
1879,879
2393,879
2960,879
3215,879
3600,879
1880,880
1881,881
62,882
779,882
1205,882
1882,882
1883,883
1884,884
1885,885
1913,885
1886,886
1623,887
1887,887
2746,887
3339,887
1888,888
2217,888
3893,888
34,889
1889,889
1890,890
2573,890
1891,891
2378,891
1892,892
889,893
1681,893
1722,893
1893,893
3232,893
3622,893
279,894
840,894
1894,894
1895,895
1896,896
2774,896
1897,897
1898,898
1899,899
1900,900
1901,901
1902,902
752,903
1750,903
1903,903
2339,903
741,904
1252,904
1421,904
1904,904
2889,904
2896,904
3502,904
